a_y,a_z,a_x,i_y,i_z,i_x,u_y,u_z,u_x
0.5889847363,0.2713660967,0.3205584978,0.1777174447,0.9616237036,0.086443072,0.2025692061,0.4192218505,0.5430149332
0.5644661615,0.3043381037,0.2859543897,0.200973828,0.8739238061,0.1176854252,0.2338393102,0.3892512171,0.5091254445
0.5832488357,0.2520270802,0.3338774255,0.1762571523,0.9352054454,0.0827553282,0.2666750649,0.3126586756,0.501745719
0.3303080977,0.4037719871,0.3114870006,0.1447014109,0.9740021038,0.1025110284,0.1546618904,0.4667600883,0.4935624063
0.3336209119,0.4677171633,0.2209499468,0.3280402898,0.8485017325,0.0823181583,0.2010561192,0.3281777299,0.5789031987
0.4749975941,0.326285349,0.2744515533,0.2618683409,0.8615117474,0.0897179417,0.3249695365,0.2788161629,0.478213098
0.5701782037,0.2291661489,0.3214907411,0.2113872899,0.8375678658,0.1187717899,0.2846922254,0.3150993305,0.5203028874
0.4806600786,0.4308363083,0.277819348,0.1924340569,0.8862687233,0.0902908854,0.3545747722,0.5175726459,0.2908971005
0.6194492238,0.2069126155,0.3277215035,0.1879203636,0.9436097907,0.1220689834,0.1965984377,0.4251068601,0.4652214684
0.6570396811,0.2506519923,0.2822943244,0.1864256836,0.9439739555,0.0918005973,0.1636979195,0.4598724727,0.5528168535
0.5960963775,0.2281171065,0.3124313866,0.1678248758,0.9408429824,0.0863549564,0.2102881809,0.4420470989,0.4628187972
0.6441529103,0.1424174514,0.3134910186,0.217531212,0.9471584804,0.0609022763,0.2203678157,0.3511406942,0.5023052022
0.7081481529,0.1690987186,0.23845233,0.1428688326,0.9929339877,0.0874707474,0.1538436081,0.4851774572,0.4707068479
0.5750661068,0.2677040992,0.3110808523,0.1605745721,0.9813721497,0.0715898733,0.2125097707,0.3896432246,0.5058509774
0.5989056915,0.1920120168,0.3116938613,0.167856337,0.9797261456,0.1026527485,0.2089302421,0.3762219528,0.5423132059
0.6676727222,0.2224502956,0.3008610595,0.1753358755,0.976930516,0.1024894215,0.1931865408,0.4148127717,0.5833257958
0.6226512672,0.2021717095,0.3660669723,0.169120955,0.7053858404,0.2620350392,0.185995358,0.4131821332,0.5511218133
0.6671044152,0.219547958,0.2887843193,0.2249225783,0.8541814792,0.1353267764,0.2230618826,0.3674545533,0.5352084273
0.6233097109,0.2386681974,0.2245127816,0.2796580987,0.7346040061,0.1463786266,0.2711772001,0.3755378271,0.478685887
0.6897315939,0.2874533056,0.2460091153,0.1880465952,0.7562893683,0.2526740913,0.2285374591,0.3969697375,0.4928311996
0.5715084365,0.2310783559,0.2752838066,0.3582355166,0.7801606472,0.0637438597,0.2645557319,0.30084209,0.5477658796
0.6520774785,0.2515830047,0.290404899,0.4298172877,0.6889780145,0.0951647582,0.3181978469,0.3180180745,0.4582006443
0.6827496085,0.209957018,0.3195472925,0.2413772325,0.8986562507,0.0979629918,0.2117183333,0.4238521328,0.578745621
0.5568042016,0.234121314,0.3155666242,0.36784953,0.6930814078,0.1145173987,0.277294468,0.2632721783,0.5613819396
0.5263442222,0.18162013,0.4444318634,0.2046479293,0.8882819318,0.1116222668,0.1975681192,0.4725406659,0.3933728093
0.6230695538,0.2587717316,0.2439331733,0.1620542183,0.9641316202,0.1206738381,0.194008296,0.4021593932,0.5706494911
0.6980625766,0.1880322619,0.3202003682,0.2288289254,0.8525478215,0.1281055176,0.2811871902,0.2278639222,0.6038261769
0.63694103,0.0625602301,0.4035424957,0.3445224758,0.6424635885,0.1674313222,0.3624592725,0.2765366934,0.5054894359
0.6048991323,0.2123924176,0.2905440125,0.296443058,0.5676401377,0.27471197,0.3518232236,0.3285185439,0.4292170738
0.6267959766,0.2219185426,0.3557700445,0.2202859768,0.9502920552,0.0850776235,0.2552949303,0.4003600196,0.4739270065
0.5008823515,0.2675804993,0.4121757906,0.1997958878,0.8921196867,0.0838941319,0.2190059719,0.4445788486,0.4713459302
0.5965121989,0.2332537883,0.3584583394,0.2665360523,0.8520831978,0.0950402687,0.2450343564,0.3989748649,0.5352695496
0.701919585,0.1278379847,0.3627979394,0.1897626461,0.9140305358,0.1376084386,0.2447806697,0.3649634147,0.5431702366
0.6054569464,0.1898686208,0.3603472437,0.2909278358,0.8379598568,0.1013751542,0.2619294022,0.3397697472,0.5120053789
0.6414729652,0.2135554631,0.3212964941,0.213077789,0.6888205041,0.2354886137,0.3779101788,0.3811068277,0.3620137251
0.5957818225,0.1655726281,0.4042520162,0.283768476,0.8247624811,0.0588332842,0.3345176289,0.2952920554,0.5264116658
0.6800651396,0.229763732,0.1387143957,0.2410886453,0.8121617294,0.1041747583,0.273969941,0.4071070297,0.4344881826
0.6038030617,0.1653473951,0.4490258775,0.1888216951,0.9653375326,0.0902579926,0.2156258075,0.4629916997,0.4441929836
0.5837733948,0.2196841778,0.3889002247,0.2050308452,0.9017606702,0.0841412362,0.2630482047,0.3273613437,0.5730716328
0.6602018487,0.2710134596,0.2591167913,0.205118015,0.7884594379,0.1363256887,0.2435197508,0.4006278478,0.5505407782
0.6390849884,0.1892568132,0.3642474986,0.1584836798,0.9874447403,0.1108685234,0.1506607836,0.4306387381,0.5492551835
0.5943474495,0.2243697342,0.357068798,0.2180969286,0.8845031403,0.0918571141,0.2040194825,0.3742597833,0.5890330386
0.4792132653,0.2285720821,0.4864091365,0.2217352547,0.8548559241,0.1206263462,0.2382007163,0.3856300161,0.5346467172
0.6146563121,0.232300061,0.2882014162,0.1824588557,0.9165558446,0.1127087543,0.1755540783,0.4168154677,0.5462970356
0.5777508368,0.2383017572,0.3205435723,0.2352753753,0.846616355,0.0662111518,0.2816814712,0.2920875022,0.5219100811
0.6250953466,0.2583721528,0.3039546188,0.1639190854,0.9537457601,0.0652563988,0.1740356649,0.4386675977,0.4908302202
0.5059577445,0.3236420704,0.3457381315,0.2084552922,0.8876835364,0.0735341453,0.2168472865,0.46440745,0.4564895773
0.6312600313,0.1689736907,0.326037535,0.1866814867,0.9021999965,0.1337236961,0.2297316931,0.4100736468,0.4828926723
0.629869473,0.1955114811,0.3032738835,0.2355481014,0.8081325986,0.1175424752,0.2585128865,0.3492010854,0.4991021999
0.5109556126,0.212336626,0.3883465432,0.2305697191,0.828354721,0.108797991,0.2316296971,0.3158165509,0.5329231735
0.5680669563,0.2894029276,0.3468372689,0.3750974383,0.7577322317,0.0847350295,0.3054503737,0.3682893142,0.4713124905
0.5483729795,0.3110761919,0.2792743139,0.30756483,0.8060747053,0.0732954035,0.3963650301,0.3025940444,0.4311901604
0.6303259529,0.2408902689,0.3096302455,0.2148557647,0.909586398,0.1251233431,0.2235432396,0.4061634959,0.4688163998
0.4742321082,0.3118443648,0.3657810593,0.1585053752,0.9342699272,0.1089906086,0.1890002264,0.4210497506,0.4608380283
0.7497880773,0.2411499686,0.1578831674,0.3583216376,0.8675920817,0.0854563977,0.3227322389,0.3156535241,0.4622003187
0.5657129271,0.3287540001,0.2981461582,0.2922825332,0.8299639293,0.0980954525,0.2805162014,0.281372436,0.5852153644
0.4022127056,0.3364426124,0.4307011126,0.2150885992,0.9033414071,0.0776352066,0.2586967682,0.3936911635,0.5472447666
0.6199062819,0.2147935657,0.3442882562,0.232865204,0.867870848,0.1089805735,0.2295792436,0.3999386604,0.5368955169
0.5600311484,0.2245935723,0.3354943809,0.2359417141,0.851742932,0.0738917806,0.2693479147,0.3334663789,0.5298212654
0.6567133203,0.1974140361,0.3015620238,0.2435200662,0.9249589929,0.0804735316,0.277544243,0.3535389206,0.5293075307
0.6088096171,0.198242599,0.3860483745,0.2430297336,0.887304611,0.0998954755,0.2168676868,0.384964042,0.5303138736
0.5962503052,0.246174587,0.324112815,0.1482066553,1.0041095362,0.0703082397,0.1643242428,0.3719437078,0.6340206186
0.6276277899,0.2402498755,0.2723050009,0.1709727166,0.926998078,0.1172902561,0.2450388051,0.4183166783,0.4468062863
0.6432841019,0.233080599,0.2649455891,0.1562043999,0.9631590818,0.1136539903,0.231963323,0.3650425381,0.5372344053
0.6137236832,0.2591770978,0.3250211706,0.226687322,0.8406103054,0.0976423947,0.2362759178,0.3482310479,0.5407320894
0.6151097791,0.2331554307,0.2653450641,0.1835483294,0.9086745394,0.1176199909,0.1969653122,0.4408185757,0.4758819145
0.2954563138,0.4113564515,0.4444395845,0.3155273319,0.821296307,0.08020922,0.3219195161,0.3946592966,0.457711699
0.5275915978,0.3679882814,0.1450852278,0.1877599294,0.8796568705,0.1386241629,0.2074786228,0.4146161897,0.4236256623
0.6278836634,0.2266084436,0.3533500957,0.1712790426,0.9431360173,0.0910547787,0.1809181607,0.5292206117,0.3435684658
0.5904275689,0.2768837167,0.3134646223,0.2866584693,0.8212328917,0.1170695133,0.3631820016,0.2462030451,0.5804941953
0.6179744314,0.2537529722,0.2683343096,0.2045288681,0.8908402409,0.121149038,0.2042304329,0.4876650034,0.4483973741
0.6578668146,0.2144620104,0.3020420889,0.1979623308,0.7811991592,0.1562796618,0.1944044976,0.4494261073,0.4470097969
0.604626025,0.2485643175,0.3295561486,0.2054217446,0.9092051043,0.0851620539,0.2183464337,0.3500387447,0.4913270553
0.7882426057,0.1816447363,0.2639223892,0.2694732656,0.8501078865,0.090512036,0.4026469772,0.3548191883,0.4736418271
0.702752482,0.2472548446,0.306536079,0.1941198388,0.9143908555,0.1157756524,0.2083399479,0.3648738111,0.5084507567
0.5139994176,0.305135091,0.4230065748,0.1568162387,0.9681293514,0.092543792,0.1931775706,0.3994379096,0.5389044798
0.7279941393,0.2220510305,0.2715899059,0.1800338489,0.8338621238,0.1475351584,0.2015824234,0.4444562369,0.4450055357
0.6030107968,0.2030475141,0.3894711178,0.1712149641,0.8768026733,0.1238826302,0.1749521824,0.4586251079,0.4747745787
0.627145041,0.2102941133,0.3431242545,0.2231257557,0.8931127716,0.096892022,0.2540401311,0.3062408923,0.5637931643
0.670762017,0.2285293917,0.3257987402,0.228734505,0.9033159033,0.0895059622,0.2122242847,0.4391218207,0.4827744583
0.6093885701,0.1157734871,0.3962438057,0.2266812623,0.8477565434,0.1141204913,0.3768797966,0.2562025493,0.4751556191
0.4726191683,0.2632031228,0.3610052236,0.2509298009,0.8104631647,0.1085345307,0.2375935953,0.4123793991,0.4925022273
0.5672924951,0.2574741423,0.3257224627,0.2040783031,0.8713840842,0.1075058651,0.2302347447,0.4022844272,0.4915195462
0.5753950794,0.1284977107,0.4616274286,0.1960702212,0.8866742056,0.0584793636,0.216620442,0.4324641392,0.5157740845
0.5829558484,0.188562845,0.3262728135,0.2227747378,0.8255399506,0.0792663507,0.2550461565,0.3251048157,0.4767555873
0.535467033,0.3043486601,0.3979826604,0.3299598441,0.817449102,0.0985358291,0.3060531026,0.2719880454,0.5798335784
0.5475147261,0.3194322053,0.2507956501,0.1920474981,0.8967600966,0.1136735565,0.2161733502,0.3051056334,0.616169385
0.5937648782,0.2864640185,0.2292421185,0.2570512671,0.8757384312,0.1002290418,0.2361153169,0.372727006,0.4998294563
0.6145280434,0.2134270711,0.3347775469,0.2222979936,0.8220973603,0.1565159338,0.2191472497,0.3699745661,0.5540052067
0.536269277,0.3154154076,0.2668282127,0.1638428521,0.8754740355,0.156318425,0.1821395217,0.4430729318,0.4649676227
0.5925567143,0.2908141312,0.2954998079,0.3010294848,0.8187519964,0.0765929046,0.2832035129,0.348676285,0.5386768851
0.4614264516,0.4147192251,0.222016968,0.2017507131,0.877027734,0.094349948,0.2212080476,0.4396547043,0.4354472077
0.514365812,0.1343791957,0.3926214876,0.2601041758,0.7756208873,0.1070760185,0.2550012538,0.3237653428,0.4246787413
0.6057709752,0.2716231677,0.2652129415,0.1725621481,0.9671224405,0.1251085944,0.2747324087,0.318478926,0.5588526988
0.646438962,0.220336207,0.3351698946,0.209245371,0.8376901169,0.1526190939,0.2090866582,0.4588787164,0.4594263707
0.4646825571,0.2234393273,0.4639901783,0.1727220474,0.9216235372,0.1206042687,0.1790686867,0.4260102672,0.545685787
0.6883305067,0.2562188528,0.2721954897,0.3510463671,0.8041548328,0.0957643366,0.3628045669,0.2210957328,0.6377642601
0.5920406076,0.2172893268,0.3777919018,0.3742450092,0.7479532459,0.0964411544,0.2567280359,0.3441616464,0.5351327068
0.6846071296,0.1938858884,0.2399088233,0.2758071393,0.820279614,0.1143608155,0.3350575289,0.3170448628,0.4639649486
0.6970901831,0.0939413439,0.3832658753,0.2426308885,0.9037698584,0.0733728147,0.2555752131,0.3312567479,0.591555231
0.6367543297,0.1789134279,0.3540936331,0.2461508165,0.8349050481,0.1063161438,0.2061520832,0.3921254603,0.4990661022
0.5755154928,0.1975074374,0.3236186658,0.4025825652,0.678149194,0.0948456919,0.3181543171,0.3438968514,0.4537680451
0.5364139463,0.306720736,0.2543520685,0.2223271718,0.8638135295,0.0965011452,0.2146514549,0.4482409344,0.4685820542
0.6914018796,0.2114181453,0.3434760322,0.2910906255,0.8805244851,0.0782617021,0.1827343674,0.4150951893,0.5443217297
0.637248747,0.1658045272,0.3669192736,0.2539711748,0.8413213848,0.0909023654,0.2233717822,0.4232519574,0.4617315814
0.5352069774,0.3011372023,0.2731209531,0.2643000542,0.6950751035,0.181701844,0.2376946226,0.4196382408,0.4934635803
0.5171847195,0.2796304706,0.3253977104,0.1855759562,0.9505246597,0.0904349884,0.2472386199,0.5011331995,0.3985616732
0.7369612322,0.2350422553,0.3254413896,0.2066217844,0.9341312154,0.0959199636,0.1952148416,0.413551601,0.5856567402
0.3459374698,0.491078224,0.3127646531,0.1812006594,0.9457984607,0.059518596,0.2013925815,0.4607243202,0.4598559833
0.6157322219,0.2339404631,0.3284949404,0.3610066016,0.7705692787,0.0915212102,0.1916607555,0.44605024,0.5305755129
0.5167774056,0.2010530244,0.4269181705,0.2452044224,0.7516737292,0.1437020782,0.2364874926,0.3103330246,0.5816908176
0.6234013132,0.1971645785,0.3718186097,0.2188110185,0.9339270247,0.0798603704,0.2438590144,0.3831512009,0.6020974117
0.6142400153,0.2613635793,0.3399026859,0.2252173086,0.8896132383,0.116323344,0.2530668423,0.3590612377,0.5506795588
0.5094008338,0.2997110432,0.3350508517,0.1743106722,0.9073855719,0.0991935959,0.2160088941,0.3920914751,0.5254156101
0.5766698671,0.2463605573,0.3181670509,0.245534001,0.883146254,0.0963081717,0.221412114,0.343654426,0.5491471387
0.6058241315,0.1974983745,0.3935457175,0.1743526568,0.9136567079,0.1181507065,0.1787101849,0.4412055009,0.5680607195
0.6580789791,0.148059558,0.3007532767,0.2244434808,0.6708238087,0.2811734314,0.1865375343,0.4199004129,0.5412905272
0.6443083049,0.2314882211,0.3186468481,0.1661576944,0.8879136045,0.1010548108,0.1698320217,0.4573319874,0.5501435593
0.5588059225,0.1722555793,0.2756504483,0.3376183612,0.8088203354,0.0970254911,0.2966576331,0.3031947902,0.5370458489
0.5301546597,0.2516071982,0.3802850393,0.1793312971,0.8804538324,0.0683596286,0.2015661133,0.4684313412,0.4565712393
0.5597864333,0.2778700691,0.2791296836,0.3667105578,0.7071812579,0.1084981927,0.3226059773,0.3254990205,0.4659344982
0.6260312064,0.2736620391,0.2901378478,0.2081114266,0.91247745,0.0605688947,0.2202585303,0.4171428461,0.5180399668
0.5262822773,0.1868335313,0.3706399786,0.2622470092,0.6659031999,0.1929346428,0.1953711511,0.4246110014,0.5259209089
0.5558108785,0.3123482964,0.0521270614,0.4099535292,0.6876474107,0.1021067612,0.256899615,0.3461371401,0.5614366043
0.5772789502,0.1739056685,0.3281692525,0.2064116154,0.8975732852,0.0827425377,0.2310011191,0.3811309824,0.5278469646
0.6117596623,0.2230064872,0.3086630253,0.2656228768,0.856915973,0.1116088246,0.3163447497,0.2821603324,0.5170313409
0.5479603265,0.2614895765,0.3422635709,0.1389816207,1.0202935837,0.1086170661,0.1737259198,0.4489530683,0.5371444716
0.7116665169,0.1384951853,0.338645922,0.219874517,0.9118679521,0.100049171,0.2566328147,0.3985617732,0.4577188692
0.5024042819,0.363029661,0.2313859602,0.214460678,0.8826890549,0.0925799463,0.2090588045,0.4517170316,0.475013897
0.6437325371,0.2661070317,0.2095222267,0.2272082292,0.8334919862,0.157802207,0.2331970526,0.4066252944,0.4205769604
0.6193145624,0.1774064156,0.3760640366,0.224566539,0.8657162207,0.0697438508,0.2570311796,0.3452058411,0.5651598808
0.611286954,0.2180379527,0.2957437134,0.2802631768,0.78946584,0.1067047327,0.2986070771,0.3232170931,0.5788548082
0.6199824771,0.233281865,0.2733894467,0.3724850129,0.6959036515,0.093275429,0.2891984617,0.3501027412,0.4748794862
0.6322323249,0.2323552503,0.2568345252,0.2690235496,0.7444731959,0.0967409217,0.3549834156,0.2930641735,0.5128425652
0.489224141,0.3649081879,0.390269195,0.2903045391,0.8609263886,0.094080031,0.3432902752,0.3145831256,0.4740920199
0.5660000535,0.2342055907,0.393248688,0.1970293847,0.9073755259,0.1138773992,0.2205461604,0.3568037002,0.5641234412
0.5776506104,0.2742280089,0.2535169538,0.2912489509,0.723839632,0.1057983374,0.2908146286,0.314890353,0.4454116792
0.6081738814,0.3320908182,0.2065741527,0.2052806187,0.8412459473,0.1452379849,0.3449846841,0.2280405791,0.6232264649
0.6277990283,0.1965484049,0.3260358417,0.2106706913,0.9213393843,0.1210431903,0.220761072,0.3862966986,0.5628770615
0.6524891254,0.2006104022,0.3043440188,0.2368985564,0.7457100358,0.1545772997,0.2421101898,0.4108607059,0.5116051587
0.6050305216,0.2060509443,0.3262472708,0.2715879806,0.7445796773,0.0845138263,0.2795776511,0.302819766,0.551145392
0.6027017294,0.2715140301,0.2925533184,0.2049524524,0.914482918,0.0635120178,0.2054819934,0.393298525,0.5516002793
0.622059931,0.3034394332,0.2713465148,0.3175617753,0.828357777,0.1140126553,0.3537780418,0.2657428675,0.5077412365
0.6523528199,0.1805602845,0.3098968595,0.2673112833,0.6924105159,0.192993098,0.2739478715,0.3341104565,0.5696980152
0.598463887,0.2762334138,0.309590083,0.1973155902,0.6818678433,0.2241464374,0.2178756523,0.4628248502,0.4304444638
0.5912089069,0.2370146506,0.3702702443,0.239254568,0.8172199414,0.1124554036,0.2147692624,0.394889245,0.4988070269
0.5919776412,0.2776636778,0.3213268519,0.214743684,0.9045251808,0.1086208177,0.1717229366,0.4101553002,0.5535376571
0.6380381067,0.2398714211,0.2590178215,0.2425999787,0.6271463351,0.2355662017,0.2326061468,0.4014127844,0.4517907218
0.6318824762,0.2246317096,0.2586903046,0.184035468,0.8865944781,0.0885356018,0.2244073251,0.446943881,0.3874318006
0.633531608,0.1822731055,0.2918833131,0.2123662685,0.8895574105,0.1031110168,0.2207281305,0.446351148,0.4586998773
0.5717625418,0.2448391538,0.3714854864,0.2056541086,0.913789931,0.0850991117,0.2339482966,0.3713545109,0.5208273991
0.5519989315,0.1310956035,0.4841749322,0.2336401563,0.9614672119,0.0993841524,0.2323809041,0.369745451,0.508920826
0.7062952872,0.1767867269,0.3673638459,0.2267832127,0.8435057995,0.1106508214,0.3837014674,0.2593672754,0.4690573328
0.6286348164,0.2333150531,0.2967611174,0.1808505612,0.9094105016,0.1296329707,0.1838925738,0.4686697267,0.4499280227
0.6277038571,0.163501975,0.3329304842,0.2165015027,0.8627976939,0.0967661202,0.2434945196,0.3117911963,0.5129473973
0.6167511419,0.2649404137,0.3588850126,0.2385081303,0.8494927992,0.0809022667,0.1856856164,0.4351476733,0.5329702387
0.6228152119,0.1580614188,0.1943153372,0.2450039577,0.6876503698,0.1818554479,0.3846270425,0.2881096481,0.4969359482
0.6390307568,0.084800006,0.4470721217,0.2139483689,0.8806494083,0.0898846659,0.2093890693,0.4141631653,0.4802156441
0.6060461381,0.222461016,0.3383896953,0.2363745493,0.8893875304,0.0780402072,0.4194531001,0.2887724491,0.5503540119
0.6464835599,0.2126866886,0.2799846179,0.2154073947,0.8655550516,0.1127088686,0.2056743966,0.344493105,0.5192554872
0.5876436882,0.262065739,0.2369283058,0.2874751061,0.7679191024,0.0735139171,0.2939830077,0.3047789205,0.4873566538
0.6520151758,0.1302660395,0.2159049323,0.1944490124,0.6805722173,0.2832541514,0.2255993273,0.4050498447,0.4879428078
0.5744593993,0.2625918615,0.2718000819,0.2355546254,0.8699280919,0.1101394858,0.2119174031,0.4199107675,0.5270083381
0.6870263078,0.205240619,0.2476868453,0.259155282,0.8426031529,0.1103120216,0.3579101441,0.2172282612,0.5518423872
